,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture
2024-10-25 18:05:55.9873,0.35643299700395664,0.8058015267175572,0.1264371404619947,0.8338167938931297,0.7993129770992367,-8.905266454321903e-10,0.33493620568057964,0.14455808348466812,0.4716188832220343,0.3342869858223663,0.5293453538053386,0.5550655216284988,0.5,0 days 02:49:18.064871,6H,False,root_cause_5,5,None,transformer
2024-10-26 14:06:06.0474,0.158567475576648,0.7993893129770993,0.005668847415154932,0.8020610687022901,0.7993129770992367,0.0,0.3342869858223663,0.006535678727754558,0.3381170483460561,0.3342869858223663,0.5029671872819855,0.5030391221374046,0.5,0 days 00:00:54.852654,24H,True,root_cause_5,5,None,transformer
2024-10-25 20:06:50.5230,0.4663231957749096,0.7993129770992367,0.00657274990597029,0.8018320610687021,0.7993129770992367,0.1402610342051022,0.3342869858223663,0.006793005490836005,0.3378795589482614,0.3342869858223663,0.5041351143928136,0.5038955152671756,0.5,0 days 00:01:10.049520,12H,True,root_cause_5,3,None,transformer
2024-10-25 18:26:12.4134,0.1426505508030643,0.8016793893129771,0.020940638532249502,0.8279389312977099,0.7993129770992367,-2.0501534314943798e-08,0.33820188250567995,0.018767369692918725,0.4526997333461736,0.3342869858223663,0.5304456594948487,0.5485847646310432,0.5,0 days 07:53:22.482921,15min,False,root_cause_5,5,None,transformer
2024-10-25 11:20:03.0644,0.10107493608539776,0.7994656488549619,0.008817378485888597,0.8004580152671755,0.7993129770992367,0.0,0.3342869858223663,0.005805648026437965,0.3358342420937842,0.3342869858223663,0.4998302653284394,0.4989456106870229,0.5,0 days 00:02:23.410602,1H,True,root_cause_5,5,None,transformer
2024-11-05 05:32:57.8321,0.08848915187798517,0.6319444444444444,0.008995120044219256,0.6458333333333334,0.6319444444444444,0.025413034709169877,0.5380710659898478,0.005226263128044746,0.5555555555555555,0.5380710659898478,0.4850715322413435,0.4895833333333333,0.5,0 days 00:00:05.779487,1H,True,confounder_3,3,None,transformer
2024-11-05 13:14:27.8008,0.12933962862817186,0.6527777777777778,0.041588463899172576,0.6875,0.6319444444444444,-0.029278752674655406,0.5408163265306123,0.04505055625846862,0.5974206349206349,0.5380710659898478,0.4279494090814845,0.4539930555555556,0.5,0 days 00:00:09.527514,24H,False,confounder_3,3,None,transformer
2024-11-05 10:25:49.8664,0.09290583628444736,0.6388888888888888,0.03512370228315475,0.6736111111111109,0.6319444444444444,0.0,0.5380710659898478,0.022695773542142916,0.5763888888888888,0.5380710659898478,0.3864814430852167,0.3964120370370369,0.5,0 days 00:00:28.025910,12H,False,confounder_3,5,None,transformer
2024-11-05 05:33:35.9787,0.08650638129433283,0.6388888888888888,0.03095593923212825,0.6875,0.6319444444444444,0.24621247955517694,0.5463917525773195,0.015818272184935495,0.6210317460317459,0.5380710659898478,0.4223512336719883,0.4401041666666667,0.5,0 days 00:00:26.475422,1H,False,confounder_3,3,None,transformer
2024-11-05 10:24:40.4011,2.4383060599170306e-07,0.6388888888888888,0.000805812952640029,0.6458333333333334,0.6319444444444444,0.0,0.5380710659898478,0.0012220723418964533,0.5555555555555555,0.5380710659898478,0.5080862533692722,0.5104166666666666,0.5,0 days 00:00:09.208637,12H,True,confounder_3,3,None,transformer
2024-11-05 05:34:20.0887,0.05667785981115672,0.6319444444444444,0.020235467171168475,0.6805555555555555,0.6319444444444444,0.12733433092853666,0.5380710659898478,0.02540607923815065,0.6057539682539682,0.5380710659898478,0.3941530167945263,0.4140625,0.5,0 days 00:00:41.570746,1H,False,confounder_3,5,None,transformer
2024-11-05 09:00:28.9128,0.04644951888800265,0.6319444444444444,0.003237641248114593,0.6388888888888888,0.6319444444444444,0.001555023739529033,0.5380710659898478,0.0022477516425822826,0.5416666666666666,0.5380710659898478,0.4870412606261663,0.4895833333333333,0.5,0 days 00:00:08.124912,6H,True,confounder_3,5,None,transformer
2024-11-05 05:33:06.3604,0.15661168519369895,0.6319444444444444,0.011324757503266244,0.6458333333333334,0.6319444444444444,0.047250163175130575,0.5380710659898478,0.004958611475936825,0.5555555555555555,0.5380710659898478,0.4854862119013062,0.4895833333333333,0.5,0 days 00:00:05.900837,1H,True,confounder_3,5,None,transformer
2024-11-05 02:08:51.7150,0.05383307999568073,0.6319444444444444,0.004741207284668154,0.6527777777777777,0.6319444444444444,0.02663785861355715,0.5380710659898478,0.0034457689345528245,0.5625,0.5380710659898478,0.5054945054945055,0.5104166666666666,0.5,0 days 00:00:06.584648,15min,True,confounder_3,5,None,transformer
2024-11-05 09:01:21.0540,0.06126471256385209,0.6527777777777778,0.017783244841378196,0.6944444444444443,0.6319444444444444,0.0,0.5380710659898478,0.012509694451374984,0.6152777777777777,0.5380710659898478,0.4175824175824176,0.4453125,0.5,0 days 00:00:24.720089,6H,False,confounder_3,5,None,transformer
2024-11-05 10:25:18.0734,0.12938082591880884,0.6388888888888888,0.04027703962464285,0.6736111111111109,0.6319444444444444,0.3084619638930751,0.5380710659898478,0.016689907745967708,0.5763888888888888,0.5380710659898478,0.3694795770267469,0.3836805555555556,0.5,0 days 00:00:22.610137,12H,False,confounder_3,3,None,transformer
2024-11-05 02:09:14.6358,0.06156662377902144,0.6319444444444444,0.018554015217122,0.7291666666666666,0.6319444444444444,0.08331145373167337,0.5408163265306123,0.014007483177993598,0.6618055555555554,0.5380710659898478,0.4972009122952519,0.5251736111111112,0.5,0 days 00:00:19.968747,15min,False,confounder_3,3,None,transformer
2024-11-05 13:14:09.3185,0.006965033643165128,0.6458333333333334,0.0003529545646101504,0.6527777777777778,0.6319444444444444,0.0,0.5380710659898478,0.0008199749360159343,0.5625,0.5380710659898478,0.5175202156334231,0.5234375,0.5,0 days 00:00:04.893138,24H,True,confounder_3,3,None,transformer
2024-11-05 09:00:52.5717,0.060131935170945824,0.6458333333333334,0.01455446556302331,0.6736111111111109,0.6319444444444444,0.0,0.5408163265306123,0.017142059629200658,0.5888888888888889,0.5380710659898478,0.3877254820651047,0.4068287037037037,0.5,0 days 00:00:18.666103,6H,False,confounder_3,3,None,transformer
