,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.var_absolute_values,method.filter_mode
2024-10-25 10:53:43.6240,0.18842731457322212,0.6789933230611197,0.10500674412120513,0.7945557267591166,0.6653826399589111,1.1107726205857629,0.5075949367088607,0.18747995924480726,0.7123853547582361,0.5014431402732346,0.6079190230779963,0.6413927409690122,0.5,0 days 00:01:23.737685,1H,True,root_cause_3,5,True,None
2024-10-25 10:51:22.6870,0.2479716423742815,0.6795069337442219,0.09303373072692113,0.7922444786851566,0.6653826399589111,1.0647641162225625,0.5065184868561661,0.16168495647085995,0.7061009611857069,0.5014431402732346,0.602806870586033,0.6329181646978258,0.5,0 days 00:01:04.538522,1H,True,root_cause_3,3,True,None
2024-10-25 10:58:05.5056,0.41987621730414654,0.7033898305084746,0.2190752562680884,0.8235747303543913,0.6653826399589111,1.936052652382361,0.5134715025906736,0.3321257201315257,0.7399222246679874,0.5014431402732346,0.6461246542950937,0.6922401985961308,0.5,0 days 00:00:18.389422,6H,True,root_cause_3,5,False,None
2024-10-25 10:59:42.0868,0.4267090823271671,0.7465331278890601,0.3913430796732345,0.8474576271186439,0.6653826399589111,0.2370894002158493,0.6534186594813068,2.336798117554181,0.7924462543106611,0.5014431402732346,0.7693352602268968,0.7849683273412087,0.5,0 days 00:00:25.314624,6H,False,root_cause_3,5,True,None
2024-10-25 11:03:13.5881,0.4476489708159997,0.6805341551104263,0.3050242190704448,0.8094504365690806,0.6653826399589111,3.211866280795616,0.5089497519948242,0.4578728910746162,0.7186000440237729,0.5014431402732346,0.6303083493751468,0.6628359869885293,0.5,0 days 00:00:24.594251,12H,True,root_cause_3,3,True,None
2024-10-25 10:41:18.4753,0.3697658541088194,0.6658962506420133,0.03595427502187372,0.7665639445300462,0.6653826399589111,0.8028836268641356,0.5059035421252752,0.06837662413467231,0.670533421380879,0.5014431402732346,0.5640387515317352,0.5784540318438623,0.5,0 days 00:02:54.622958,15min,True,root_cause_3,5,True,None
2024-10-25 11:10:05.9053,0.5988847564050357,0.7128916281458655,0.5796316612671293,0.8207498715973292,0.6653826399589111,0.20503833439418845,0.6292475728155339,4.959558034973285,0.7599420353657642,0.5014431402732346,0.7364337204793854,0.7362823146721451,0.5,0 days 00:00:19.018064,24H,False,root_cause_3,3,False,None
2024-10-25 10:53:40.0137,0.3022655144029817,0.7108371854134566,0.15615669589139344,0.8274268104776579,0.6653826399589111,16.375638934050983,0.5966438781852083,0.7062045834835368,0.7601474796390051,0.5014431402732346,0.7307635231821112,0.7459981167608286,0.5,0 days 00:00:52.533528,1H,False,root_cause_3,3,True,None
2024-10-25 10:58:22.9784,0.5354425832845429,0.7023626091422701,0.26021107107907754,0.8210066769388802,0.6653826399589111,2.0906686195812507,0.5101147028154327,0.3778313273087229,0.7352667106904395,0.5014431402732346,0.6401727687760306,0.6848998459167951,0.5,0 days 00:00:31.730072,6H,True,root_cause_3,5,True,None
2024-10-25 11:00:12.4152,0.37645830201443453,0.7460195172059579,0.3107209861132165,0.8487416538263997,0.6653826399589111,0.21464030305026446,0.6538071065989848,2.1380326605890168,0.7916024653312789,0.5014431402732346,0.7716281608839619,0.7846045197740114,0.5,0 days 00:00:25.521447,6H,False,root_cause_3,5,False,None
