,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture
2025-02-13 17:27:28.6338,173.04597114007424,0.7974860335195529,6.919306556801145,0.8537709497206704,0.7973463687150838,0.3465513565113293,0.5198825727248465,7.359227509221031,0.6307500319084282,0.3370108001393567,0.7255708428987371,0.7343098230912477,0.5,0 days 00:01:34.258445,24H,False,close_5,3,,
2025-02-13 17:52:04.1452,284.89445201843637,0.7973463687150838,4.0144228389668575,0.8481843575418994,0.7973463687150838,64.29305640865549,0.4864420706655711,7.731705058736851,0.6122301807643057,0.3370108001393567,0.7158999917790945,0.7259316806331472,0.5,0 days 00:27:22.664706,1h,False,close_5,3,,
2025-02-13 17:39:21.1574,2.8882502945828064,0.7973463687150838,0.4907138597266833,0.8220670391061451,0.7973463687150838,2.025478126030181,0.36537209806899545,0.3951601870986221,0.5116965903228086,0.3370108001393567,0.6057866965951085,0.6168150605214153,0.5,0 days 00:15:39.320813,1h,True,close_5,3,,
2025-02-13 17:34:05.6288,146.28839812835966,0.7973463687150838,5.644323666374136,0.8522346368715082,0.7973463687150838,202.475931156756,0.5264299268094336,7.271221228880713,0.6390637883860033,0.3370108001393567,0.7478374250144167,0.7581532239292366,0.5,0 days 00:03:41.597367,12H,False,close_5,5,,
2025-02-13 17:35:58.5636,136114398431.28145,0.7973463687150838,594694923.6380264,0.8216480446927376,0.7973463687150838,31486944521.469437,0.3370108001393567,130889441.12973297,0.4836545765617233,0.3370108001393567,0.5547129026810173,0.5706994878957169,0.5,0 days 00:13:17.857646,15min,True,close_5,3,,
2025-02-13 17:40:33.2385,61.19065979344018,0.7973463687150838,4.182857074404912,0.8578212290502792,0.7973463687150838,170.82849571022723,0.5319648093841642,5.286755713626265,0.6517137871084374,0.3370108001393567,0.7583265037044173,0.7727679818435754,0.5,0 days 00:10:19.045897,6H,False,close_5,5,,
2025-02-13 17:50:23.0703,285.05773496364463,0.7973463687150838,5.148495482387994,0.8532122905027935,0.7973463687150838,66.90126062256897,0.5027412280701754,6.8175010541512595,0.6411983074703381,0.3370108001393567,0.7436323895951101,0.7542935288640595,0.5,0 days 00:20:08.864894,1h,False,close_5,5,,
2025-02-13 17:33:58.0523,10.233982143898684,0.799022346368715,3.4847405214423985,0.8581005586592179,0.7973463687150838,122.52900036667572,0.5268849504355662,4.570277393863672,0.6523028779560163,0.3370108001393567,0.7549355310795497,0.7702351024208566,0.5,0 days 00:08:53.651669,6H,False,close_5,3,,
2025-02-13 17:31:33.7712,2.838504463058275,0.7973463687150838,0.7552389426969067,0.8180167597765364,0.7973463687150838,4.653286005013567,0.3512256973795435,0.5738278397385191,0.4889329873119431,0.3370108001393567,0.5829752531429271,0.5860588337988827,0.5,0 days 00:03:28.228209,12H,True,close_5,5,,
2025-02-13 17:47:09.6642,2.2728900823505467,0.7973463687150838,0.4759734923222129,0.8256983240223464,0.7973463687150838,3.113548058014448,0.3788722977490528,0.4025510894159561,0.5266802395268542,0.3370108001393567,0.6181792589571956,0.6345399790502794,0.5,0 days 00:19:35.542684,1h,True,close_5,5,,
2025-02-13 17:27:32.2318,2.7437549265903423,0.7974860335195529,0.7374775512730822,0.8178770949720671,0.7973463687150838,2.8881630806214127,0.3590205257472092,0.5726234912222106,0.4922866998205341,0.3370108001393567,0.5901294327852851,0.5930147229981377,0.5,0 days 00:03:19.639642,12H,True,close_5,3,,
2025-02-13 17:37:26.6720,2.8228453602275416,0.7973463687150838,0.634275946966134,0.8229050279329609,0.7973463687150838,1.9767778219310947,0.3647375504710633,0.5478521699544645,0.5032832883483475,0.3370108001393567,0.5958161023274581,0.6024761405959032,0.5,0 days 00:09:49.891253,6H,True,close_5,5,,
2025-02-13 17:45:45.3976,467337813122.1039,0.7973463687150838,1305412886.3064787,0.8208100558659218,0.7973463687150838,2.2977182065022315,0.3501070663811563,1305412886.175906,0.4950080078294963,0.3370108001393567,0.5669714679048484,0.5866462988826816,0.5,0 days 00:19:27.340419,15min,True,close_5,5,,
2025-02-13 17:32:24.8227,177.97713736078526,0.7976256983240223,8.263857716659269,0.8498603351955307,0.7973463687150838,0.30379593450625725,0.5117107942973523,6.31103588834184,0.6276093506793388,0.3370108001393567,0.7317783508670399,0.7391250581936685,0.5,0 days 00:01:42.718389,24H,False,close_5,5,,
2025-02-13 17:30:18.6294,2.402778061393557,0.7973463687150838,0.7319124266584356,0.8170391061452514,0.7973463687150838,1.6184711316388904,0.3611377436880793,0.5302670730728358,0.4766408519992166,0.3370108001393567,0.5739997988835744,0.5712383612662942,0.5,0 days 00:01:42.191963,24H,True,close_5,5,,
2025-02-13 17:48:11.0701,15319075470.325409,0.7974860335195529,42790718.92269014,0.8347765363128491,0.7973463687150838,0.025222966618400428,0.4200779727095517,5.219459770193888,0.5627672761750973,0.3370108001393567,0.6507947056402776,0.6648830307262571,0.5,0 days 00:18:37.810378,15min,False,close_5,5,,
2025-02-13 17:28:31.2399,354.1156507500756,0.7973463687150838,6.145904507827932,0.852653631284916,0.7973463687150838,176.451368968063,0.5209003215434084,5.969842658125353,0.6383135787424318,0.3370108001393567,0.7403495804259879,0.7493351373370577,0.5,0 days 00:03:19.342326,12H,False,close_5,3,,
