,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture,data_path,data_preprocess.subset_year,data_preprocess.subset_month
2024-11-22 11:39:31.2799,12.55,0.8015427769985974,1.2825761080249138,0.8306919121084618,0.7998129967274428,0.02408057404141191,0.4584348108459165,1.0312535121357094,0.5422783686107671,0.3335930196322842,0.6075309287416252,0.6144126928471249,0.5,0 days 00:18:33.480714,15min,False,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-22 16:32:25.5026,55.48,0.7998129967274428,5.427169819271778,0.8075970079476391,0.7998129967274428,6.9176146476908755,0.3411678728871496,2.10638884936287,0.4094798056357528,0.3335930196322842,0.4612843713051038,0.4610500428549166,0.5,0 days 00:07:51.434481,24H,True,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-22 16:41:33.0966,3.08,0.7998129967274428,0.5700888886346102,0.8106591865357644,0.7998129967274428,1.440380585637868,0.3723723723723724,0.4550975398766937,0.4571665363834552,0.3335930196322842,0.5581158881068448,0.5487519966495247,0.5,0 days 00:08:55.123961,24H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-25 21:44:40.2324,0.11,0.8092332865825151,0.09144460028050493,0.8264375876577839,0.7998129967274428,0.12024623389012568,0.3445841457674982,0.08832464738856592,0.4420260806744248,0.3335930196322842,0.5564311133888322,0.5577507986598099,0.5,0 days 00:14:49.579777,15min,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-24 00:27:59.6102,318.3,0.8079710144927537,296.1034205483203,0.8555633473585786,0.7998129967274428,0.6833206398321077,0.5085135757017948,488.22781489345886,0.6197710991150173,0.3335930196322842,0.7417822532938257,0.7352300529842606,0.5,1 days 07:48:04.068838,24H,False,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-25 21:29:44.7896,0.55,0.7998129967274428,0.05599812996727443,0.8123188405797102,0.7998129967274428,0.12007964812536492,0.3535943264443569,0.06202101699666356,0.4511564493434802,0.3335930196322842,0.5727652829670058,0.5763149154589372,0.5,0 days 00:13:45.937033,15min,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-23 00:10:50.4208,129.1,0.8054932211313698,105.15846953239891,0.8488312295465171,0.7998129967274428,0.5149306248495713,0.5110786027758947,183.97413534946102,0.6074614388016747,0.3335930196322842,0.7281223992053342,0.7272410686457846,0.5,0 days 08:19:40.406943,12H,False,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-22 13:15:05.5255,39.82,0.7998129967274428,2.4405190421186016,0.827045348293595,0.7998129967274428,31.73327341723532,0.43336215134003736,1.599977746604042,0.5209484583257374,0.3335930196322842,0.5670599308680725,0.5720446665108306,0.5,0 days 00:08:43.723334,1H,False,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-26 18:32:35.4842,43.06,0.8099111734455353,101.08196827094056,0.8518700327255727,0.7998129967274428,5859.2372093325,0.4696897877495128,179.43363180506714,0.5544821186538041,0.3335930196322842,0.6310566948529425,0.6315415108306062,0.5,0 days 14:15:08.920622,24H,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-22 16:24:27.8293,12.38,0.8050724637681159,4.3878346846504925,0.8490649836372136,0.7998129967274428,78.79530530659542,0.5352013081716532,6.193301863289754,0.5955038935403592,0.3335930196322842,0.6772745616440959,0.6875414913510985,0.5,0 days 01:17:09.470074,6H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
