,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.var_absolute_values,method.filter_mode,data_path,data_preprocess.subset_year,data_preprocess.subset_month
2024-11-21 18:34:14.2146,95.22723611951584,0.8057737260402057,43.606742367849655,0.8530855539971949,0.7998129967274428,812.2278660206571,0.5334075359282417,66.31156777503936,0.6402079112849676,0.3335930196322842,0.7982115972140393,0.798876811594203,0.5,0 days 02:41:59.432526,6H,False,random_5,5,False,None,resources/rivers_flood.csv,False,[]
2024-11-21 17:53:40.9758,144.71000015473103,0.8075035063113605,15.526046610582553,0.8576203833567086,0.7998129967274428,0.8364562267166116,0.6192391953794064,19.967273057515985,0.6844647910917195,0.3335930196322842,0.8382337728704758,0.8429650732429483,0.5,0 days 01:36:27.170420,12H,False,random_5,3,True,None,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 15:27:38.5640,0.6401014032520976,0.7998831229546517,0.2433442788455517,0.8116175783076204,0.7998129967274428,0.7158429456027791,0.3335930196322842,0.13048419768972602,0.38437849024284204,0.3335930196322842,0.3508846032628169,0.3590898200093501,0.5,0 days 00:04:19.368736,1H,True,random_5,5,True,None,resources/rivers_ts_east_germany.csv,False,[]
2024-11-23 07:52:47.1256,525.4669691886393,0.8089761570827491,290.1003561473619,0.8548387096774193,0.7998129967274428,1.8296535155710516,0.5546803878883829,670.2408254872879,0.6460175141242495,0.3335930196322842,0.7802938794909762,0.7800230832164563,0.5,1 days 12:44:03.888993,24H,False,random_5,3,False,None,resources/rivers_flood.csv,False,[]
2024-11-21 18:12:06.0251,52.25000611478795,0.8025712949976624,39.50080525080908,0.8522674146797569,0.7998129967274428,1132.9438181443386,0.5420149011985747,55.72413706172343,0.6422526863847712,0.3335930196322842,0.8047649377141586,0.8038136005921771,0.5,0 days 02:29:52.182320,6H,False,random_5,3,True,None,resources/rivers_flood.csv,False,[]
2024-11-25 14:47:05.4037,9.28,0.7998129967274428,2.9792035165676083,0.8008181393174381,0.7998129967274428,1.3534944596604122,0.3338661883967561,1.1334263115403431,0.3618073418365553,0.3335930196322842,0.3319527837928714,0.3213197366370578,0.5,0 days 00:03:16.905282,12H,True,random_5,3,True,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-25 14:39:13.9438,4.01785144454578,0.7998129967274428,1.286740899648389,0.8016362786348761,0.7998129967274428,1.1058000960626124,0.3348524263109512,0.3985778893555239,0.3609251974960863,0.3335930196322842,0.3165043603801964,0.3100589255103631,0.5,0 days 00:01:41.609911,6H,True,random_5,3,False,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-21 15:39:31.1595,7.740000186954356,0.8122253389434315,1.8930940177551008,0.8531089294062646,0.7998129967274428,27.4313400644875,0.5271810708933194,1.9730095066368156,0.6301646267057537,0.3335930196322842,0.7990340707991661,0.8148469884681315,0.5,0 days 00:10:39.425655,1H,False,random_5,5,True,None,resources/rivers_ts_east_germany.csv,False,[]
2024-11-25 14:37:26.5025,6.38,0.7998129967274428,1.642080109761449,0.8010051425899953,0.7998129967274428,1.1058000960626124,0.3338661883967561,0.41607359713561975,0.3528173473066331,0.3335930196322842,0.2744342508870481,0.2637177127162225,0.5,0 days 00:01:57.747696,6H,True,random_5,3,True,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-26 15:09:07.9470,207.12,0.8104254324450678,220.5666213888585,0.8621785881252921,0.7998129967274428,6032.511865273767,0.5684587457104492,740.1808185965937,0.6658983381303061,0.3335930196322842,0.8331211756954227,0.823408621630045,0.5,0 days 22:13:34.335713,24H,False,random_5,3,True,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-21 15:03:10.3879,1.0404783539350833,0.7998129967274428,0.440112822294775,0.7998129967274427,0.7998129967274428,0.2546015830856872,0.334178894786138,0.11338637449119585,0.3488284373238659,0.3335930196322842,0.2382077901775647,0.2381600631136045,0.5,0 days 00:00:57.014959,15min,True,random_5,5,True,None,resources/rivers_flood.csv,False,[]
2024-11-25 14:26:07.5849,0.6855844268006329,0.7998129967274428,0.2843213954068992,0.8002805049088358,0.7998129967274428,0.13288458925809218,0.33426401390163424,0.09701790327970647,0.36323666017037226,0.3335930196322842,0.3166218329617256,0.3132010674770142,0.5,0 days 00:01:02.173287,15min,True,random_5,3,False,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-25 16:12:15.9521,25.404939466509557,0.7998129967274428,3.7183123699088436,0.8032258064516129,0.7998129967274428,4.781724164468977,0.34533876615000303,2.1410680348992046,0.40527622160685856,0.3335930196322842,0.4661333790840223,0.4644753681626929,0.5,0 days 00:05:15.138202,24H,True,random_5,3,False,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-25 15:24:10.9069,25.41,0.7998129967274428,4.451934278429974,0.8008648901355775,0.7998129967274428,4.7803110967689655,0.3338663130801029,1.950389841391941,0.373184556575954,0.3335930196322842,0.3511134209795789,0.3490306510051426,0.5,0 days 00:04:53.301561,24H,True,random_5,3,True,None,resources/rivers_ts_east_germany.csv,2021,10
2024-11-21 18:21:49.7174,2.2611167854084693,0.7998129967274428,0.4970573852489154,0.8279569892473119,0.7998129967274428,1.7642291063861069,0.34857963535454345,0.3828599131576101,0.4430970305957256,0.3335930196322842,0.5397660890120046,0.5346381681471092,0.5,0 days 00:01:06.420794,24H,True,random_5,3,False,None,resources/rivers_ts_east_germany.csv,False,[]
