,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture,data_path,data_preprocess.subset_year,data_preprocess.subset_month
2024-12-03 19:31:53.3064,1.0094436523345691,0.7998129967274428,1.001538024773612,0.8020102851799906,0.7998129967274428,0.21797996294573665,0.3339320577899258,0.9853018595246515,0.4050922449997509,0.3335930196322842,0.43602598486336813,0.4336040010908525,0.5,0 days 04:29:28.981597,15min,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-12-04 00:47:24.4343,1.0000000000000002,0.7998129967274428,1.001493413381252,0.8017531556802244,0.7998129967274428,0.7071399403765009,0.3395213223417867,0.9778251285243332,0.3990888093577377,0.3335930196322842,0.4170439394447365,0.4159518661368241,0.5,0 days 09:42:02.657812,15min,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-12-04 00:42:23.5280,1.0,0.7998129967274428,1.001516303270521,0.8016362786348761,0.7998129967274428,0.7071399403764899,0.3395213223417867,0.9778251285243348,0.3990888093577377,0.3335930196322842,0.4170439394447365,0.4159518661368241,0.5,0 days 09:26:59.712185,15min,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-12-03 15:22:07.8659,1.0,0.7998129967274428,0.990626876632891,0.8365591397849462,0.7998129967274428,0.9898507690668882,0.3654231589836426,0.9607644350005871,0.5187637004785015,0.3335930196322842,0.6109996230229865,0.6136404764687549,0.5,0 days 00:43:41.521733,6H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-12-03 15:33:14.7679,0.9999999999999796,0.7998129967274428,0.98716981423383,0.8326788218793828,0.7998129967274428,0.9999999947384108,0.3715762523549587,0.9681078830877322,0.5199043955993333,0.3335930196322842,0.6293706523285811,0.6289847280660746,0.5,0 days 00:30:50.449441,24H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-12-03 16:12:31.3728,1.0000000000000002,0.7998129967274428,0.9950233030284086,0.8086489013557736,0.7998129967274428,0.2671240262491198,0.33539762115403515,0.983440581236498,0.4470104977311394,0.3335930196322842,0.5244574962785533,0.5161952625837619,0.5,0 days 01:06:39.617588,15min,False,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-12-03 16:07:21.6214,0.9999999999999994,0.8373305282842449,0.9970947996298496,0.8273726040205703,0.7998129967274428,0.9999984788500236,0.3925682710018419,0.9822963621928116,0.5332641689046747,0.3335930196322842,0.6004619084357562,0.5942766284868319,0.5,0 days 00:26:49.112856,6H,True,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-12-03 15:23:21.1378,1.0,0.7998129967274428,0.9907546419931854,0.8369565217391304,0.7998129967274428,0.9898507690668884,0.3654467864994181,0.9607955594691888,0.5187503431018903,0.3335930196322842,0.6110062231238704,0.6136477812840891,0.5,0 days 00:44:54.703635,6H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-12-03 16:35:39.0568,1.0,0.7998129967274428,0.9961027509698313,0.80890603085554,0.7998129967274428,0.2103796198705724,0.33378159777037164,0.9689267644822244,0.4194587972895832,0.3335930196322842,0.44856885548763104,0.4437700638927848,0.5,0 days 01:02:13.735752,1H,False,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-12-03 17:11:26.5148,0.9999999999999192,0.7998129967274428,0.9952782720918312,0.8240065451145395,0.7998129967274428,0.9999999999999192,0.3391279936078778,0.9610732403580708,0.5018958371481284,0.3335930196322842,0.598133859355686,0.5959121279414056,0.5,0 days 00:23:26.612555,12H,False,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-12-03 18:44:32.8048,1.0098148501770896,0.7998129967274428,1.00154160939548,0.8033894343151005,0.7998129967274428,0.9999988116298176,0.3529556347548237,0.9599002683045652,0.482465666695596,0.3335930196322842,0.5928073390555503,0.5956432133395668,0.5,0 days 01:27:00.076261,24H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-12-03 16:47:32.1491,0.9999999999999194,0.7998129967274428,0.9951301736702556,0.8250584385226741,0.7998129967274428,0.9999999999999192,0.3391279936078778,0.9610732403580712,0.5018958371481284,0.3335930196322842,0.598133859355686,0.5959121279414056,0.5,0 days 00:24:04.220377,12H,True,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-12-03 17:05:21.6968,1.009057984162414,0.7998129967274428,0.9956389111331728,0.8085086489013558,0.7998129967274428,0.9374721883362952,0.33666491320357705,0.9874418237133468,0.4545960942381135,0.3335930196322842,0.5324370165409039,0.53243873694873,0.5,0 days 02:02:57.770949,15min,True,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2024-12-03 20:03:03.2913,1.009961883198438,0.7998129967274428,1.002937578375966,0.8010051425899953,0.7998129967274428,0.007251794753503681,0.3335995169740763,0.8440428597305923,0.3717195259529781,0.3335930196322842,0.3449855344490048,0.3382561457846345,0.5,0 days 04:32:38.071222,1H,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
