,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture,data_path,data_preprocess.subset_year,data_preprocess.subset_month
2024-11-25 11:05:37.9075,0.4,0.8234455352968677,0.1338288920056101,0.8335437120149601,0.7998129967274428,0.0,0.3335930196322842,0.3703821479113919,0.3988264060494075,0.3335930196322842,0.5670118241865263,0.5668408621630046,0.5,0 days 00:03:25.040104,24H,True,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-21 17:08:36.4715,0.11903036482659562,0.8040439457690509,0.0600543371520631,0.840743338008415,0.7998129967274428,0.2995422989348221,0.4180484693877552,0.06819765311652906,0.5426690544217155,0.3335930196322842,0.6192190897140861,0.6303336352657005,0.5,0 days 00:54:59.884634,1H,False,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-22 02:30:26.0550,1.2673933502413421,0.8377746610565685,0.8920048197603062,0.8774427302477793,0.7998129967274428,0.32838629680321485,0.6097148999334596,2.2851254878222176,0.7072156415627862,0.3335930196322842,0.7989292814001266,0.8009455352968676,0.5,0 days 03:50:30.398543,12H,False,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-21 20:30:17.5308,0.4305075909713135,0.8406030855539972,0.3798636765104879,0.8763674614305751,0.7998129967274428,5.59399895438043,0.5529167368480151,0.6039048087171316,0.6765606138591579,0.3335930196322842,0.7316724856304815,0.7435715677107683,0.5,0 days 01:59:29.942049,6H,False,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-21 14:59:36.9196,0.0,0.7998129967274428,0.0,0.7998129967274427,0.7998129967274428,0.0,0.3335930196322842,0.0,0.3335826710300764,0.3335930196322842,0.5,0.5,0.5,0 days 00:00:54.464687,15min,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-25 11:46:41.3909,0.4414994153896608,0.8402290790088827,0.12437672149668065,0.8509817671809256,0.7998129967274428,0.3880021956017318,0.4070673826433397,0.8050567199794083,0.4945121358827586,0.3335930196322842,0.5680117548274516,0.5780093404238741,0.5,0 days 00:45:51.927589,12H,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-21 17:23:45.1352,0.04542133137250512,0.8005843852267415,0.019497461481715488,0.8088592800374007,0.7998129967274428,0.10719276601782624,0.33642489100277445,0.015453248719943476,0.4073935946948479,0.3335930196322842,0.4945864037566873,0.5030007694405485,0.5,0 days 01:40:04.296552,15min,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2024-11-21 22:35:42.3822,0.0,0.8349462365591398,0.018541374474053296,0.8422393641888732,0.7998129967274428,0.0006411837300869648,0.3433044450656975,0.2340871291696383,0.4204019086207025,0.3335930196322842,0.6031695110940121,0.6030738175938912,0.5,0 days 00:03:23.798533,12H,True,random_5,3,None,transformer,resources/rivers_flood.csv,False,[]
2024-11-25 11:14:37.6571,0.10533600311904716,0.8292660121552127,0.07013982118882987,0.8444132772323515,0.7998129967274428,0.08211609020790024,0.3434521708436287,0.13453346039754724,0.4432221547040808,0.3335930196322842,0.4972165320145983,0.510871074879227,0.5,0 days 00:16:13.208422,1H,False,random_5,3,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2024-11-25 11:02:10.0179,0.04,0.8048153342683497,0.03306685366993923,0.8317905563347358,0.7998129967274428,0.2269573261836415,0.3347479711116075,0.062454983114637735,0.4260962324777192,0.3335930196322842,0.593683371060156,0.5937881311360449,0.5,0 days 00:03:49.569541,15min,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
