,Max Acc thresh,Max Acc,Max individual Acc thresh,Max individual Acc,Null Acc,Max F1 thresh,Max F1,Max individual F1 thresh,Max individual F1,Null F1,AUROC,Individual AUROC,Null AUROC,runtime,data_preprocess.resolution,data_preprocess.normalize,label_path,method.max_lag,method.filter_mode,method.architecture,data_path,data_preprocess.subset_year,data_preprocess.subset_month
2025-01-10 15:36:57.6187,0.01999953269958496,0.8031556802244041,0.01649859275293025,0.8242169237961664,0.7998129967274428,0.9994675517082214,0.3419574809466506,0.01991530880331993,0.4877885290995082,0.3335930196322842,0.5752979266428067,0.5919513596696276,0.5,0 days 00:01:46.604909,1H,True,random_5,5,None,unidirectional,resources/rivers_flood.csv,False,[]
2025-01-10 15:57:15.9363,0.024432171881198884,0.8001870032725573,0.0007099001098781183,0.8150771388499298,0.7998129967274428,6.546955877344903e-16,0.33373805420648595,0.0004372507391963154,0.4540130239032158,0.3335930196322842,0.5398841417471794,0.5466661796789777,0.5,0 days 00:02:17.813624,1H,True,random_5,5,None,unidirectional,resources/rivers_ts_east_germany.csv,False,[]
2025-01-10 15:38:18.3771,0.3399139726164535,0.8066853669939223,0.11193828782999436,0.8350397381954183,0.7998129967274428,2.5215951549029114e-09,0.3352390966243894,0.10356485098600388,0.4647253667945342,0.3335930196322842,0.5510193275661601,0.5516815684899485,0.5,0 days 00:01:16.189778,1H,False,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2025-01-10 15:57:34.9670,0.06870254456998295,0.8064749883122955,0.01663333209764216,0.8384992987377278,0.7998129967274428,8.953750807449978e-07,0.3719148523493187,0.0014094315702095628,0.5107190971050751,0.3335930196322842,0.5993587786993135,0.6004093618513325,0.5,0 days 00:02:25.958804,1H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2025-01-10 15:39:43.8402,0.11999186038970945,0.8026647966339411,0.030642447465102408,0.8281206171107994,0.7998129967274428,2.9704552706455445e-10,0.370430845734219,0.029038021340966225,0.5331232720438851,0.3335930196322842,0.6380859097933975,0.6715369331463301,0.5,0 days 00:01:20.049088,6H,True,random_5,5,None,unidirectional,resources/rivers_flood.csv,False,[]
2025-01-10 16:34:02.9783,0.01647154689157601,0.8017064048620851,0.004982779788905601,0.8294997662459092,0.7998129967274428,2.2773338770321058e-11,0.3336450054542621,0.0057095219381153575,0.4575682630702551,0.3335930196322842,0.5629020089369325,0.5659491390057659,0.5,0 days 00:04:06.506241,15min,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2025-01-10 15:51:58.4659,0.999981926513672,0.7998129967274428,0.3628042467837294,0.8168069191210846,0.7998129967274428,0.999980926513672,0.3588049515373725,0.5156504511833191,0.5028812997921634,0.3335930196322842,0.6071718443491179,0.6253344631447717,0.5,0 days 00:01:49.567028,1H,True,random_5,5,None,unidirectional,resources/rivers_ts_east_germany.csv,2021,10
2025-01-10 15:45:18.2360,1.0,0.7998129967274428,0.7101008741367735,0.8157784011220196,0.7998129967274428,0.9999998807907104,0.4389017456644097,0.7301591038703918,0.5424904870608066,0.3335930196322842,0.6889081182141817,0.6910435172198847,0.5,0 days 00:01:18.919168,24H,True,random_5,5,None,transformer,resources/rivers_flood.csv,False,[]
2025-01-10 15:54:52.8128,1.0,0.7998129967274428,0.8991613143376851,0.8165264142122488,0.7998129967274428,0.23956604301929474,0.3660843083827536,0.7664238810539246,0.5186250973697661,0.3335930196322842,0.6334864312163833,0.6341274641577062,0.5,0 days 00:01:21.876563,24H,True,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,2021,10
2025-01-10 15:41:08.3151,0.6299599707126617,0.8019167835437121,0.039483025392831474,0.828143992519869,0.7998129967274428,2.290272138605332e-11,0.3786513701405992,0.024006370455026627,0.5275526690938641,0.3335930196322842,0.6393379786212972,0.6620378486831854,0.5,0 days 00:01:21.483683,6H,False,random_5,5,None,unidirectional,resources/rivers_flood.csv,False,[]
2025-01-10 16:00:45.8465,0.9878206253051758,0.7998129967274428,0.029235667266229306,0.8308789153810191,0.7998129967274428,0.9408823251724244,0.3697157504112629,0.012907772324979305,0.4993469394153136,0.3335930196322842,0.6104302534100203,0.6128104059529376,0.5,0 days 00:01:59.521938,12H,False,random_5,5,None,transformer,resources/rivers_ts_east_germany.csv,False,[]
2025-01-10 15:45:15.5916,1.0000008807907104,0.7998129967274428,0.11942283226533325,0.8323515661524077,0.7998129967274428,0.9998189806938172,0.4031131510676512,0.18476560711860654,0.6000501743735587,0.3335930196322842,0.6835891399114367,0.7449680536076048,0.5,0 days 00:01:16.267080,24H,True,random_5,5,None,unidirectional,resources/rivers_flood.csv,False,[]
